page_id,page_title,page_url,links
42,PS5 Game Streaming Update & PlayStation Plus Game Catalog for June 2023,https://www.psxhax.com/threads/ps5-game-streaming-update-playstation-plus-game-catalog-for-june-2023.15839/,https://www.psxhax.com/threads/new-ps4-and-ps5-games-coming-to-playstation-plus-in-june-2023.15753/
43,Latest PS4 FPKGs in PS4Scene by Opoisso893 / Golemnight,https://www.psxhax.com/threads/latest-ps4-fpkgs-in-ps4scene-by-opoisso893-golemnight.15837/,"https://www.psxhax.com/threads/maid-of-sker-v1-09-and-mekazoo-v1-02-v1-03-ps4-fpkg-updates.15845/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/lost-artifacts-soulstone-time-machine-monster-sanctuary-ps4-pkgs.15828/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
44,"Lost Artifacts, Soulstone, Time Machine & Monster Sanctuary PS4 PKGs",https://www.psxhax.com/threads/lost-artifacts-soulstone-time-machine-monster-sanctuary-ps4-pkgs.15828/,"https://www.psxhax.com/threads/truck-driver-v1-35-and-unsighted-v1-04-ps4-game-update-fpkgs.15816/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
45,Truck Driver v1.35 and Unsighted v1.04 PS4 Game Update FPKGs,https://www.psxhax.com/threads/truck-driver-v1-35-and-unsighted-v1-04-ps4-game-update-fpkgs.15816/,"https://www.psxhax.com/threads/new-ps4-fpkg-fake-pkg-games-dlc-releases-in-ps4scene.15804/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
46,New PS4 FPKG (Fake PKG) Games & DLC Releases in PS4Scene!,https://www.psxhax.com/threads/new-ps4-fpkg-fake-pkg-games-dlc-releases-in-ps4scene.15804/,"https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/latest-ps4-fake-pkg-fpkg-games-dlc-released-in-ps4scene.15790/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
47,Drum VR 1.00 Demo PSVR Homebrew FPKG by LapyGames,https://www.psxhax.com/threads/drum-vr-1-00-demo-psvr-homebrew-fpkg-by-lapygames.15795/,"https://www.psxhax.com/threads/duck-hunt-remake-vr-v1-00-ps4-homebrew-game-pkg-by-lapygames.15425/,https://www.psxhax.com/threads/ps4-aux-hax-5-psvr-secure-boot-hacking-with-keys-by-fail0verflow.12820/,https://www.psxhax.com/threads/unity-ps4-hen-compilation-demo-by-retrogamer74.5184/"
48,"PS5 System Software / Firmware 23.01-07.40.00 Live, Don't Update!",https://www.psxhax.com/threads/ps5-system-software-firmware-23-01-07-40-00-live-dont-update.15791/,"https://www.psxhax.com/threads/playstation-5-ps5-jailbreak-status.8228/,https://www.psxhax.com/threads/exploring-the-ps5-security-landscape-by-specterdev-at-hardwear-io-2023.15702/,https://www.psxhax.com/threads/ps5-scene-rules-official-ps5-release-standards-for-groups-signed.8586/,https://www.psxhax.com/threads/ps5-system-software-firmware-23-01-07-20-00-live-dont-update.15478/"
49,Latest PS4 Fake PKG (FPKG) Games & DLC Released in PS4Scene,https://www.psxhax.com/threads/latest-ps4-fake-pkg-fpkg-games-dlc-released-in-ps4scene.15790/,"https://www.psxhax.com/threads/brigandine-the-legend-of-runersia-v1-15-sifu-v1-22-ps4-pkgs.15770/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
50,WWE 2K23 PS4 POFO and MOVESET Tutorial by Preston176,https://www.psxhax.com/threads/wwe-2k23-ps4-pofo-and-moveset-tutorial-by-preston176.15777/,"https://www.psxhax.com/threads/ps4-aio-v1-9-0-with-7-02-7-55-firmware-support-by-modded-warfare.10036/,https://www.psxhax.com/threads/wwe-2k19-ps4-mod-ports-and-modding-tutorial-by-tekken57.8221/,https://www.psxhax.com/threads/playstation-4-tool-box-2-2-1-140-bo3-1-33-lua-decompiled-dump-by-deathrgh.13308/"
51,PlayStation Plus Double Discounts Promotion Hits PlayStation Store,https://www.psxhax.com/threads/playstation-plus-double-discounts-promotion-hits-playstation-store.15789/,https://www.psxhax.com/threads/new-ps4-and-ps5-games-coming-to-playstation-plus-in-june-2023.15753/
52,"Bolt Pup: Puppy Linux, Proxmox Virtualization & Windows 10 on PS4",https://www.psxhax.com/threads/bolt-pup-puppy-linux-proxmox-virtualization-windows-10-on-ps4.15775/,"https://www.psxhax.com/threads/windows-11-themed-ps4-distro-linuxfx-aliyah-edition-for-playstation-4.15316/,https://www.psxhax.com/threads/puppy-linux-for-ps4-vulkan-ubuntu-package-support-by-ps4linux-noob404.14874/"
53,Brigandine: The Legend of Runersia v1.15 & SIFU v1.22 PS4 PKGs,https://www.psxhax.com/threads/brigandine-the-legend-of-runersia-v1-15-sifu-v1-22-ps4-pkgs.15770/,"https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
54,"Sniper Elite 5 v1.27, Detroit: Become Human Demo & PS4 Theme FPKGs",https://www.psxhax.com/threads/sniper-elite-5-v1-27-detroit-become-human-demo-ps4-theme-fpkgs.15762/,"https://www.psxhax.com/threads/playstation-4-ps4-and-playstation-5-ps5-devkit-leak-rumors-surface.9932/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/,https://www.psxhax.com/threads/fifa-23-v1-19-backported-ps4-fpkg-updates-by-opoisso893.15761/,https://www.psxhax.com/threads/playstation-4-ps4-devkit-prototype-syrup-11-images-surface-via-zecoxao.12041/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/ps4-devkit-teardown-by-al-azif-neo-pro-apu-cxd90044gc-processor.7363/"
55,FIFA 23 v1.19 Backported PS4 FPKG Updates by Opoisso893,https://www.psxhax.com/threads/fifa-23-v1-19-backported-ps4-fpkg-updates-by-opoisso893.15761/,"https://www.psxhax.com/threads/new-backported-ps4-fpkgs-in-ps4scene-and-rarbg-closure.15752/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
56,New Backported PS4 FPKGs in PS4Scene and RARBG Closure!,https://www.psxhax.com/threads/new-backported-ps4-fpkgs-in-ps4scene-and-rarbg-closure.15752/,"https://www.psxhax.com/threads/new-backported-ps4-pkgs-in-ps4scene-and-zippyshare-closure.15307/,https://www.psxhax.com/threads/hulu-live-tv-streaming-service-is-now-available-on-playstation-4.7364/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/streaming-sites-for-new-films-movies-tv-shows-online-for-free.1504/,https://www.psxhax.com/threads/more-ps4-dlc-fpkgs-by-cyb1k-mrboot-fugazi-and-opoisso893.15741/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
57,New PS4 and PS5 Games Coming to PlayStation Plus in June 2023,https://www.psxhax.com/threads/new-ps4-and-ps5-games-coming-to-playstation-plus-in-june-2023.15753/,https://www.psxhax.com/threads/playstation-plus-game-catalog-lineup-updates-for-may-2023.15635/
58,"More PS4 & DLC FPKGs by CyB1K, MrBOOT (Fugazi) and Opoisso893",https://www.psxhax.com/threads/more-ps4-dlc-fpkgs-by-cyb1k-mrboot-fugazi-and-opoisso893.15741/,"https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/bus-simulator-21-v2-28-dlc-pack-assault-android-cactus-v1-01-ps4-pkgs.15731/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
59,Sony Announces Days of Play 2023 Sale Begins on June 2nd,https://www.psxhax.com/threads/sony-announces-days-of-play-2023-sale-begins-on-june-2nd.15733/,
60,Bus Simulator 21 v2.28 + DLC Pack & Assault Android Cactus v1.01 PS4 PKGs,https://www.psxhax.com/threads/bus-simulator-21-v2-28-dlc-pack-assault-android-cactus-v1-01-ps4-pkgs.15731/,"https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/latest-ps4-fake-pkg-games-and-dlc-fpkgs-released-in-ps4scene.15729/"
61,Latest PS4 Fake PKG Games and DLC FPKGs Released in PS4Scene,https://www.psxhax.com/threads/latest-ps4-fake-pkg-games-and-dlc-fpkgs-released-in-ps4scene.15729/,"https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/new-ps4-game-fake-pkgs-and-dlc-fpkgs-by-mrboot-fugazi.15720/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
62,New PS4 Game Fake PKGs and DLC FPKGs by MrBOOT (Fugazi),https://www.psxhax.com/threads/new-ps4-game-fake-pkgs-and-dlc-fpkgs-by-mrboot-fugazi.15720/,"https://www.psxhax.com/threads/streets-of-rage-4-v1-09-dlc-and-far-lone-sails-v1-03-ps4-fpkgs.15703/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
63,PlayStation Project Q Handheld Device for Streaming Games on PS5 via WiFi,https://www.psxhax.com/threads/playstation-project-q-handheld-device-for-streaming-games-on-ps5-via-wifi.15719/,"https://www.psxhax.com/threads/backbone-one-playstation-edition-launches-for-android-devices.15701/,https://www.psxhax.com/threads/next-playstation-showcase-on-may-24th-with-new-ps5-ps-vr2-games.15678/,https://www.psxhax.com/threads/ps-remote-play-for-ps5-new-playstation-5-game-trailers-part-1.15458/"
64,PS4 Game FPKGs Released by PS4Scene Group AUGETY in May 2023,https://www.psxhax.com/threads/ps4-game-fpkgs-released-by-ps4scene-group-augety-in-may-2023.15707/,"https://www.psxhax.com/threads/downloading-ps4-pkg-games-that-are-base64-encoded-or-torrents-guide.10185/,https://www.psxhax.com/threads/ps4-pkg-dlc-region-batch-script-to-change-region-titleid-by-avan06.13506/,https://www.psxhax.com/threads/ps4-tools-context-menu-for-1-click-ps4-pkg-operations-by-jation.13403/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/ps4-aio-batch-file-script-for-games-updates-with-fpkg-tools-by-jation.12537/,https://www.psxhax.com/threads/remarrying-ps4-pkgs-how-to-remarry-repack-game-updates-to-base-packages.12278/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxdownloader-app-to-transfer-data-from-pc-to-ps4-ps5-consoles.14428/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/,https://www.psxhax.com/threads/ps4-fpkgs-released-by-ps4scene-group-augety-in-march-2023.15311/"
65,The Planet of the Discounts Promotion PSN Sale Live on PlayStation Store,https://www.psxhax.com/threads/the-planet-of-the-discounts-promotion-psn-sale-live-on-playstation-store.15706/,https://www.psxhax.com/threads/next-playstation-showcase-on-may-24th-with-new-ps5-ps-vr2-games.15678/
66,Streets of Rage 4 v1.09 + DLC and FAR: Lone Sails v1.03 PS4 FPKGs,https://www.psxhax.com/threads/streets-of-rage-4-v1-09-dlc-and-far-lone-sails-v1-03-ps4-fpkgs.15703/,"https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/power-rangers-battle-for-the-grid-v1-24-ps4-fpkgs-and-dlc-pack.15698/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
67,Exploring the PS5 Security Landscape by SpecterDev at Hardwear.io 2023,https://www.psxhax.com/threads/exploring-the-ps5-security-landscape-by-specterdev-at-hardwear-io-2023.15702/,"https://www.psxhax.com/threads/ps4-hacking-9-03-9-04-bd-jb-blu-ray-disc-java-sandbox-escape-by-theflow.13054/,https://www.psxhax.com/threads/security-engineer-theflow-to-speak-at-hardwear-io-conference-2022.12974/,https://www.psxhax.com/threads/smap-bypass-freebsd-12-vulnerability-may-affect-ps5-via-m00nbsd.9916/,https://www.psxhax.com/threads/bd-jb-blu-ray-disc-java-sandbox-escape-by-andy-nguyen-via-hardwear-io.13102/"
68,Backbone One: PlayStation Edition Launches for Android Devices,https://www.psxhax.com/threads/backbone-one-playstation-edition-launches-for-android-devices.15701/,https://www.psxhax.com/threads/backbone-one-playstation-edition-mobile-controller-for-iphone.13383/
69,Power Rangers: Battle for The Grid v1.24 PS4 FPKGs and DLC Pack,https://www.psxhax.com/threads/power-rangers-battle-for-the-grid-v1-24-ps4-fpkgs-and-dlc-pack.15698/,"https://www.psxhax.com/threads/monkey-king-hero-is-back-v1-02-backported-ps4-fake-pkgs-fpkgs.15690/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
70,PS5 4.03 Kernel Exploit Payload.bin Loader Host by Sleirsgoevy,https://www.psxhax.com/threads/ps5-4-03-kernel-exploit-payload-bin-loader-host-by-sleirsgoevy.15691/,"https://www.psxhax.com/threads/prospero-directory-tree-listing-dumping-ps5-4-03-filesystem-script.12810/,https://www.psxhax.com/threads/ps5-kernel-exploit-v1-01-for-4-03-4-50-4-51-ps5-bd-jb-elf-loader.14442/,https://www.psxhax.com/threads/dumping-ps5-psn-games-the-proper-way-tutorial-ps5-ftp-payload-update.14432/,https://www.psxhax.com/threads/ps5-pfsmnt-dumper-playstation-5-game-app0-patch0-automated-dumper.14696/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/,https://www.psxhax.com/threads/ps5-ipv6-kernel-exploit-3-xx-4-xx-prosper0gdb-ps5-debugger-wip.14466/,https://www.psxhax.com/threads/astros-playroom-hdd-ps5-astroboot-file-dump-via-canaltecniqueza.13101/,https://www.psxhax.com/threads/znullptr-on-ps4-ps5-jailbreak-exploit-development-seeking-donations.12468/,https://www.psxhax.com/threads/ps5-scene-rules-official-ps5-release-standards-for-groups-signed-ps5-nfos.8586/,https://www.psxhax.com/threads/ps5-system-software-firmware-v4-03-live-dont-update.10296/,https://www.psxhax.com/threads/ps5-ipv6-kernel-exploit-v1-02-v1-03-ps5sdk-ps5-payloadsdk.14558/"
71,Monkey King: Hero Is Back v1.02 Backported PS4 Fake PKGs (FPKGs),https://www.psxhax.com/threads/monkey-king-hero-is-back-v1-02-backported-ps4-fake-pkgs-fpkgs.15690/,"https://www.psxhax.com/threads/crisis-core-ff7-reunion-atomic-heart-ghostbusters-spirits-unleashed-ps4-pkgs.15684/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
72,"Crisis Core FF7 Reunion, Atomic Heart & Ghostbusters: Spirits Unleashed PS4 PKGs",https://www.psxhax.com/threads/crisis-core-ff7-reunion-atomic-heart-ghostbusters-spirits-unleashed-ps4-pkgs.15684/,"https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/latest-ps4-fpkg-game-updates-and-ps4-dlc-fake-packages.15680/"
73,Latest PS4 FPKG Game Updates and PS4 DLC Fake Packages,https://www.psxhax.com/threads/latest-ps4-fpkg-game-updates-and-ps4-dlc-fake-packages.15680/,"https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/new-ps4-fpkg-games-dlc-from-mrboot-opoisso893-golemnight.15664/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
74,New Images and UI of PS5 Access Controller for PlayStation 5,https://www.psxhax.com/threads/new-images-and-ui-of-ps5-access-controller-for-playstation-5.15679/,"https://www.psxhax.com/threads/sony-introduces-project-leonardo-customizable-accessibility-ps5-controller-kit.14905/,https://www.psxhax.com/threads/ps5-game-accessibility-tags-rolling-out-on-playstation-store-this-week.15369/"
75,Next PlayStation Showcase on May 24th with New PS5 & PS VR2 Games,https://www.psxhax.com/threads/next-playstation-showcase-on-may-24th-with-new-ps5-ps-vr2-games.15678/,https://www.psxhax.com/threads/sony-reveals-10-new-ps-vr2-titles-launch-window-lineup-over-40-games.15213/
76,"New PS4 FPKG Games & DLC from MrBOOT, Opoisso893 & Golemnight",https://www.psxhax.com/threads/new-ps4-fpkg-games-dlc-from-mrboot-opoisso893-golemnight.15664/,"https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/king-of-fighters-xv-v1-80-dlc-streets-of-rage-4-v1-09-dlc-ps4-pkgs.15655/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
77,King of Fighters XV v1.80 + DLC & Streets of Rage 4 v1.09 + DLC PS4 PKGs,https://www.psxhax.com/threads/king-of-fighters-xv-v1-80-dlc-streets-of-rage-4-v1-09-dlc-ps4-pkgs.15655/,"https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/latest-ps4-fake-pkg-game-package-updates-ps4-dlc-fpkgs.15652/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
78,Latest PS4 Fake PKG Game Package Updates & PS4 DLC FPKGs,https://www.psxhax.com/threads/latest-ps4-fake-pkg-game-package-updates-ps4-dlc-fpkgs.15652/,"https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/new-ps4-game-fake-pkgs-fpkgs-released-in-ps4scene.15647/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
79,New PS4 Game Fake PKGs (FPKGs) Released in PS4Scene,https://www.psxhax.com/threads/new-ps4-game-fake-pkgs-fpkgs-released-in-ps4scene.15647/,"https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/trek-to-yomi-v1-07-strike-force-2-v1-00-the-long-dark-v2-16-ps4-pkgs.15639/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
80,DualSense Edge Developer Experience & PS5 Game Trailers (Part 2),https://www.psxhax.com/threads/dualsense-edge-developer-experience-ps5-game-trailers-part-2.15646/,"https://www.psxhax.com/threads/sonys-dualsense-edge-wireless-ps5-controller-hands-on-key-takeaways.14810/,https://www.psxhax.com/threads/latest-playstation-5-game-trailer-videos-in-ps5-scene-part-1.15645/"
81,Latest PlayStation 5 Game Trailer Videos in PS5 Scene (Part 1),https://www.psxhax.com/threads/latest-playstation-5-game-trailer-videos-in-ps5-scene-part-1.15645/,https://www.psxhax.com/threads/playstation-vr2-tech-talk-and-new-ps5-game-trailers-part-2.15459/
82,"Trek to Yomi v1.07, Strike Force 2 v1.00 & The Long Dark v2.16 PS4 PKGs",https://www.psxhax.com/threads/trek-to-yomi-v1-07-strike-force-2-v1-00-the-long-dark-v2-16-ps4-pkgs.15639/,"https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/motogp-22-saints-row-platinum-edition-all-dlc-platinum-v4-ps4-pkgs.15636/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
